date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:04	10819/10819	---M-Z	200	added ('OK')	text/html	etag:%222a43-5ebf31d2fb7c6-gzip%22	https://www.aleslanger.com/422683514_8.html	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514_8.html	(from https://www.aleslanger.com/422683514.html)
14:08:04	440647/440647	---M--	200	added ('OK')	image/jpeg	etag:%226b947-5ebf31d4051c8%22	https://www.aleslanger.com/images/i287104489242750842.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750842.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:04	37574/37574	---M--	200	added ('OK')	image/jpeg	etag:%2292c6-5ebf31d3afe20%22	https://www.aleslanger.com/images/i287104489242750761._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750761._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:04	470493/470493	---M--	200	added ('OK')	image/jpeg	etag:%2272ddd-5ebf31d40f58b%22	https://www.aleslanger.com/images/i287104489242750854.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750854.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:05	38016/38016	---M--	200	added ('OK')	image/jpeg	etag:%229480-5ebf31d3ba266%22	https://www.aleslanger.com/images/i287104489242750771._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750771._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:05	37033/37033	---M--	200	added ('OK')	image/jpeg	etag:%2290a9-5ebf31d3c4a20%22	https://www.aleslanger.com/images/i287104489242750776._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750776._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:05	37643/37643	---M--	200	added ('OK')	image/jpeg	etag:%22930b-5ebf31d3cea64%22	https://www.aleslanger.com/images/i287104489242750785._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750785._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:05	55534/55534	---M--	200	added ('OK')	image/jpeg	etag:%22d8ee-5ebf31d3db1c5%22	https://www.aleslanger.com/images/i287104489242750801._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750801._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:05	43217/43217	---M--	200	added ('OK')	image/jpeg	etag:%22a8d1-5ebf31d3e847d%22	https://www.aleslanger.com/images/i287104489242750817._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750817._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:06	44388/44388	---M--	200	added ('OK')	image/jpeg	etag:%22ad64-5ebf31d3f3ffb%22	https://www.aleslanger.com/images/i287104489242750830._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750830._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:06	32590/32590	---M--	200	added ('OK')	image/jpeg	etag:%227f4e-5ebf31d400ed8%22	https://www.aleslanger.com/images/i287104489242750842._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750842._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:06	42979/42979	---M--	200	added ('OK')	image/jpeg	etag:%22a7e3-5ebf31d40b6ec%22	https://www.aleslanger.com/images/i287104489242750854._szw360h360_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750854._szw360h360_.jpg	(from https://www.aleslanger.com/422683514.html)
14:08:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:35%20GMT	https://www.aleslanger.com/420163540	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/420163540	(from https://www.aleslanger.com/420163540.html)
14:08:07	77338/77338	---M--	200	added ('OK')	image/jpeg	etag:%2212e1a-5ebf31d4fe798%22	https://www.aleslanger.com/images/i287104489282309909._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489282309909._szw480h1280_.jpg	(from https://www.aleslanger.com/420163540.html)
14:08:07	46398/46398	---M--	200	added ('OK')	image/jpeg	etag:%22b53e-5ebf31d531383%22	https://www.aleslanger.com/images/i287104489282309966._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489282309966._szw480h1280_.jpg	(from https://www.aleslanger.com/420163540.html)
14:08:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:36%20GMT	https://www.aleslanger.com/422686296	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422686296	(from https://www.aleslanger.com/422686296.html)
14:08:07	10819/10819	---M-Z	200	added ('OK')	text/html	etag:%222a43-5ebf31d304ffd-gzip%22	https://www.aleslanger.com/422686296_1.html	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422686296_1.html	(from https://www.aleslanger.com/422686296.html)
14:08:08	194099/194099	---M--	200	added ('OK')	image/jpeg	etag:%222f633-5ebf31d41762c%22	https://www.aleslanger.com/images/i287104489243759382.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489243759382.jpg	(from https://www.aleslanger.com/422686296.html)
14:08:08	40646/40646	---M--	200	added ('OK')	image/jpeg	etag:%229ec6-5ebf31d4143ac%22	https://www.aleslanger.com/images/i287104489243759382._szw360h270_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489243759382._szw360h270_.jpg	(from https://www.aleslanger.com/422686296.html)
14:08:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:37%20GMT	https://www.aleslanger.com/420163545	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/420163545	(from https://www.aleslanger.com/420163545.html)
14:08:09	83413/83413	---M--	200	added ('OK')	image/jpeg	etag:%22145d5-5ebf31d4c702a%22	https://www.aleslanger.com/images/i287104489277946608._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489277946608._szw480h1280_.jpg	(from https://www.aleslanger.com/420163545.html)
14:08:09	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:38%20GMT	https://www.aleslanger.com/420163552	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/420163552	(from https://www.aleslanger.com/420163552.html)
14:08:09	90730/90730	---M--	200	added ('OK')	image/jpeg	etag:%221626a-5ebf31d5bdd01%22	https://www.aleslanger.com/images/i287104489309606599._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489309606599._szw480h1280_.jpg	(from https://www.aleslanger.com/420163552.html)
14:08:09	91789/91789	---M--	200	added ('OK')	image/jpeg	etag:%221668d-5ebf31d44d5a8%22	https://www.aleslanger.com/images/i287104489257590362._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489257590362._szw480h1280_.jpg	(from https://www.aleslanger.com/420163552.html)
14:08:09	33297/33297	---M--	200	added ('OK')	image/jpeg	etag:%228211-5ebf31d3a526e%22	https://www.aleslanger.com/images/i287104489240020649._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489240020649._szw480h1280_.jpg	(from https://www.aleslanger.com/420163552.html)
14:08:10	62745/62745	---M--	200	added ('OK')	image/jpeg	etag:%22f519-5ebf31d5977c7%22	https://www.aleslanger.com/images/i287104489295420181._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489295420181._szw480h1280_.jpg	(from https://www.aleslanger.com/420163552.html)
14:08:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:39%20GMT	https://www.aleslanger.com/420792675	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/420792675	(from https://www.aleslanger.com/420792675.html)
14:08:10	119979/119979	---M--	200	added ('OK')	image/jpeg	etag:%221d4ab-5ebf31d433f7a%22	https://www.aleslanger.com/images/i287104489255866209._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489255866209._szw480h1280_.jpg	(from https://www.aleslanger.com/420792675.html)
14:08:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:39%20GMT	https://www.aleslanger.com/422620037	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422620037	(from https://www.aleslanger.com/422620037.html)
14:08:11	29167/29167	---M--	200	added ('OK')	image/jpeg	etag:%2271ef-5ebf31d5a8955%22	https://www.aleslanger.com/images/i287104489306019459._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489306019459._szw480h1280_.jpg	(from https://www.aleslanger.com/422620037.html)
14:08:11	11800/11800	---M--	200	added ('OK')	image/jpeg	etag:%222e18-5ebf31d55d28a%22	https://www.aleslanger.com/images/i287104489292840574._szw480h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489292840574._szw480h1280_.jpg	(from https://www.aleslanger.com/)
14:08:11	66620/66620	---M--	200	added ('OK')	application/font-sfnt	etag:%221043c-5ebf31d362fc2%22	https://www.aleslanger.com/fonts/S6u8w4BMUTPHjxsAUi-v.ttf	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/fonts/S6u8w4BMUTPHjxsAUi-v.ttf	(from https://www.aleslanger.com/css/css.css)
14:08:11	66004/66004	---M--	200	added ('OK')	application/font-sfnt	etag:%22101d4-5ebf31d367df1%22	https://www.aleslanger.com/fonts/S6uyw4BMUTPHjxAwWw.ttf	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/fonts/S6uyw4BMUTPHjxAwWw.ttf	(from https://www.aleslanger.com/css/css.css)
14:08:12	64592/64592	---M--	200	added ('OK')	application/font-sfnt	etag:%22fc50-5ebf31d3656f4%22	https://www.aleslanger.com/fonts/S6u9w4BMUTPHh6UVSwaPHA.ttf	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/fonts/S6u9w4BMUTPHh6UVSwaPHA.ttf	(from https://www.aleslanger.com/css/css.css)
14:08:13	74656/74656	---M--	200	added ('OK')	text/html	etag:%22123a0-5ebf31d32c11e%22	https://www.aleslanger.com/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/fonts/fa-brands-400.woff2	(from https://www.aleslanger.com/css/fontawesome-all.css)
14:08:13	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:41%20GMT	https://www.aleslanger.com/images/fancybox-2.1.5/fancybox_sprite@2x.png	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/fancybox-2.1.5/fancybox_sprite@2x.png	(from https://www.aleslanger.com/css/36648179.design.v1641295449.css)
14:08:13	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:42%20GMT	https://www.aleslanger.com/422683514?i=112979753	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/4226835145587	(from https://www.aleslanger.com/422683514_6.html)
14:08:13	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:43%20GMT	https://www.aleslanger.com/422683514?i=112979763	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/4226835148323	(from https://www.aleslanger.com/422683514_7.html)
14:08:14	476142/476142	---M--	200	added ('OK')	image/jpeg	etag:%22743ee-5ebf31d3abf9f%22	https://www.aleslanger.com/images/i287104489242750761._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750761._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_6.html)
14:08:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:43%20GMT	https://www.aleslanger.com/422683514?i=112979768	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514f290	(from https://www.aleslanger.com/422683514_5.html)
14:08:15	490494/490494	---M--	200	added ('OK')	image/jpeg	etag:%2277bfe-5ebf31d3b739b%22	https://www.aleslanger.com/images/i287104489242750771._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750771._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_7.html)
14:08:15	409436/409436	---M--	200	added ('OK')	image/jpeg	etag:%2263f5c-5ebf31d3c1f05%22	https://www.aleslanger.com/images/i287104489242750776._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750776._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_5.html)
14:08:15	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:44%20GMT	https://www.aleslanger.com/422683514?i=112979777	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514.85f1eb.delayed	(from https://www.aleslanger.com/422683514_3.html)
14:08:15	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:44%20GMT	https://www.aleslanger.com/422683514?i=112979793	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514b25d	(from https://www.aleslanger.com/422683514_4.html)
14:08:15	508231/508231	---M--	200	added ('OK')	image/jpeg	etag:%227c147-5ebf31d3cc765%22	https://www.aleslanger.com/images/i287104489242750785._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750785._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_3.html)
14:08:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:45%20GMT	https://www.aleslanger.com/422683514?i=112979809	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/42268351433b0	(from https://www.aleslanger.com/422683514_2.html)
14:08:16	10819/10819	---M-Z	200	added ('OK')	text/html	etag:%222a43-5ebf31d2eb5a0-gzip%22	https://www.aleslanger.com/422683514_1.html	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514_1.html	(from https://www.aleslanger.com/422683514.html)
14:08:16	907095/907095	---M--	200	added ('OK')	image/jpeg	etag:%22dd757-5ebf31d3d82b7%22	https://www.aleslanger.com/images/i287104489242750801._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750801._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_4.html)
14:08:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:46%20GMT	https://www.aleslanger.com/422683514?i=112979834	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/42268351483b3	(from https://www.aleslanger.com/422683514_9.html)
14:08:17	721591/721591	---M--	200	added ('OK')	image/jpeg	etag:%22b02b7-5ebf31d3e59af%22	https://www.aleslanger.com/images/i287104489242750817._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750817._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_2.html)
14:08:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:46%20GMT	https://www.aleslanger.com/422683514?i=112979846	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/422683514a594	(from https://www.aleslanger.com/422683514_8.html)
14:08:17	440647/440647	---M--	200	added ('OK')	image/jpeg	etag:%226b947-5ebf31d3fe7da%22	https://www.aleslanger.com/images/i287104489242750842._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750842._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_9.html)
14:08:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:47%20GMT	https://www.aleslanger.com/422686296?i=113988374	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/4226862969f04	(from https://www.aleslanger.com/422686296_1.html)
14:08:18	470493/470493	---M--	200	added ('OK')	image/jpeg	etag:%2272ddd-5ebf31d408fca%22	https://www.aleslanger.com/images/i287104489242750854._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750854._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_8.html)
14:08:18	194099/194099	---M--	200	added ('OK')	image/jpeg	etag:%222f633-5ebf31d41241a%22	https://www.aleslanger.com/images/i287104489243759382._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489243759382._szw1280h1280_.jpg	(from https://www.aleslanger.com/422686296_1.html)
14:08:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Dec%202022%2013:07:47%20GMT	https://www.aleslanger.com/422683514?i=112979822	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/4226835147559	(from https://www.aleslanger.com/422683514_1.html)
14:08:19	653470/653470	---M--	200	added ('OK')	image/jpeg	etag:%229f89e-5ebf31d3f1511%22	https://www.aleslanger.com/images/i287104489242750830._szw1280h1280_.jpg	C:/My%20Web%20Sites/dejepisny_miniweb/www.aleslanger.com/images/i287104489242750830._szw1280h1280_.jpg	(from https://www.aleslanger.com/422683514_1.html)
